frequency,impedance
43.53099999998925,(-9.1270906913546+64.51772178114794j)
43.531999999989246,(-9.126908201808153+64.5161720913011j)
43.532999999989244,(-9.126725741809425+64.51462245105243j)
43.53399999998924,(-9.126543311376299+64.51307286038264j)
43.53499999998924,(-9.126360910526701+64.5115233192724j)
43.53599999998924,(-9.12617853927855+64.5099738277024j)
43.536999999989234,(-9.125996197649823+64.50842438565334j)
43.53799999998923,(-9.125813885658479+64.50687499310587j)
43.53899999998923,(-9.125631603322539+64.50532565004063j)
43.53999999998923,(-9.125449350659997+64.5037763564383j)
43.540999999989225,(-9.125267127688934+64.5022271122795j)
43.54199999998922,(-9.125084934427383+64.50067791754488j)
43.54299999998922,(-9.12490277089346+64.49912877221503j)
43.54399999998922,(-9.124720637105247+64.49757967627059j)
43.544999999989216,(-9.124538533080893+64.4960306296921j)
43.54599999998921,(-9.124356458838554+64.4944816324602j)
43.54699999998921,(-9.124174414396382+64.49293268455547j)
43.54799999998921,(-9.123992399772625+64.49138378595849j)
43.548999999989206,(-9.12381041498545+64.48983493664981j)
43.549999999989204,(-9.123628460053123+64.48828613660996j)
43.5509999999892,(-9.123446534993898+64.48673738581952j)
43.5519999999892,(-9.123264639826067+64.48518868425901j)
43.5529999999892,(-9.123082774567942+64.48364003190898j)
43.553999999989195,(-9.122900939237853+64.48209142874992j)
43.55499999998919,(-9.122719133854142+64.48054287476234j)
43.55599999998919,(-9.122537358435183+64.47899436992675j)
43.55699999998919,(-9.122355612999387+64.47744591422361j)
43.557999999989185,(-9.122173897565167+64.47589750763338j)
43.55899999998918,(-9.121992212150955+64.47434915013663j)
43.55999999998918,(-9.121810556775229+64.47280084171373j)
43.56099999998918,(-9.121628931456483+64.47125258234517j)
43.561999999989176,(-9.12144733621319+64.46970437201138j)
43.562999999989174,(-9.12126577106392+64.46815621069278j)
43.56399999998917,(-9.121084236027194+64.4666080983698j)
43.56499999998917,(-9.120902731121614+64.46506003502283j)
43.56599999998917,(-9.120721256365766+64.46351202063235j)
43.566999999989164,(-9.12053981177828+64.46196405517865j)
43.56799999998916,(-9.120358397377796+64.46041613864222j)
43.56899999998916,(-9.120177013182966+64.45886827100335j)
43.56999999998916,(-9.119995659212497+64.45732045224244j)
43.570999999989155,(-9.119814335485097+64.45577268233986j)
43.57199999998915,(-9.119633042019503+64.45422496127593j)
43.57299999998915,(-9.11945177883446+64.45267728903099j)
43.57399999998915,(-9.119270545948766+64.45112966558534j)
43.574999999989146,(-9.119089343381209+64.44958209091939j)
43.57599999998914,(-9.118908171150618+64.44803456501337j)
43.57699999998914,(-9.118727029275849+64.4464870878476j)
43.57799999998914,(-9.118545917775773+64.44493965940235j)
43.578999999989136,(-9.118364836669276+64.4433922796579j)
43.579999999989134,(-9.118183785975273+64.44184494859456j)
43.58099999998913,(-9.118002765712726+64.4402976661926j)
43.58199999998913,(-9.11782177590058+64.43875043243222j)
43.58299999998913,(-9.117640816557826+64.43720324729368j)
43.583999999989125,(-9.117459887703474+64.4356561107572j)
43.58499999998912,(-9.117278989356562+64.43410902280301j)
43.58599999998912,(-9.117098121536127+64.43256198341136j)
43.58699999998912,(-9.116917284261275+64.4310149925624j)
43.587999999989115,(-9.11673647755111+64.42946805023638j)
43.58899999998911,(-9.116555701424714+64.42792115641343j)
43.58999999998911,(-9.116374955901273+64.42637431107373j)
43.59099999998911,(-9.11619424099997+64.42482751419746j)
43.591999999989106,(-9.116013556739976+64.4232807657648j)
43.592999999989104,(-9.115832903140516+64.42173406575586j)
43.5939999999891,(-9.115652280220843+64.42018741415077j)
43.5949999999891,(-9.115471688000206+64.41864081092967j)
43.5959999999891,(-9.115291126497901+64.4170942560727j)
43.596999999989094,(-9.115110595733258+64.41554774955995j)
43.59799999998909,(-9.114930095725596+64.41400129137149j)
43.59899999998909,(-9.114749626494273+64.41245488148745j)
43.59999999998909,(-9.114569188058683+64.41090851988787j)
43.600999999989085,(-9.114388780438238+64.40936220655286j)
43.60199999998908,(-9.114208403652356+64.40781594146245j)
43.60299999998908,(-9.114028057720489+64.40626972459671j)
43.60399999998908,(-9.113847742662147+64.40472355593566j)
43.604999999989076,(-9.113667458496787+64.40317743545933j)
43.60599999998907,(-9.11348720524397+64.4016313631477j)
43.60699999998907,(-9.113306982923243+64.40008533898087j)
43.60799999998907,(-9.113126791554155+64.39853936293879j)
43.60899999998907,(-9.11294663115633+64.39699343500149j)
43.609999999989064,(-9.112766501749395+64.39544755514889j)
43.61099999998906,(-9.112586403352969+64.39390172336098j)
43.61199999998906,(-9.112406335986739+64.39235593961773j)
43.61299999998906,(-9.112226299670398+64.3908102038991j)
43.613999999989055,(-9.11204629442366+64.38926451618502j)
43.61499999998905,(-9.111866320266268+64.38771887645544j)
43.61599999998905,(-9.111686377218+64.38617328469024j)
43.61699999998905,(-9.111506465298627+64.38462774086939j)
43.617999999989046,(-9.111326584527987+64.38308224497275j)
43.61899999998904,(-9.111146734925907+64.38153679698024j)
43.61999999998904,(-9.110966916512236+64.37999139687172j)
43.62099999998904,(-9.110787129306898+64.37844604462707j)
43.621999999989036,(-9.110607373329769+64.37690074022615j)
43.622999999989034,(-9.110427648600803+64.37535548364886j)
43.62399999998903,(-9.110247955139961+64.373810274875j)
43.62499999998903,(-9.110068292967224+64.37226511388438j)
43.62599999998903,(-9.109888662102621+64.37072000065687j)
43.626999999989025,(-9.109709062566143+64.36917493517225j)
43.62799999998902,(-9.10952949437789+64.36762991741041j)
43.62899999998902,(-9.109349957557935+64.36608494735103j)
43.62999999998902,(-9.109170452126389+64.36454002497398j)
43.630999999989015,(-9.108990978103364+64.36299515025895j)
43.63199999998901,(-9.108811535509039+64.3614503231858j)
43.63299999998901,(-9.1086321243636+64.3599055437342j)
43.63399999998901,(-9.108452744687234+64.35836081188397j)
43.634999999989006,(-9.108273396500195+64.3568161276148j)
43.635999999989004,(-9.108094079822722+64.35527149090643j)
43.636999999989,(-9.107914794675105+64.3537269017386j)
43.637999999989,(-9.10773554107765+64.35218236009094j)
43.638999999989,(-9.107556319050694+64.35063786594324j)
43.639999999988994,(-9.10737712861458+64.34909341927516j)
43.64099999998899,(-9.107197969789707+64.3475490200663j)
43.64199999998899,(-9.10701884259647+64.34600466829642j)
43.64299999998899,(-9.106839747055302+64.34446036394513j)
43.643999999988985,(-9.106660683186675+64.3429161069921j)
43.64499999998898,(-9.106481651011048+64.34137189741696j)
43.64599999998898,(-9.106302650548937+64.33982773519932j)
43.64699999998898,(-9.106123681820868+64.33828362031879j)
43.647999999988976,(-9.105944744847424+64.33673955275503j)
43.64899999998897,(-9.105765839649163+64.33519553248759j)
43.64999999998897,(-9.105586966246698+64.33365155949609j)
43.65099999998897,(-9.10540812466067+64.33210763376003j)
43.651999999988966,(-9.105229314911737+64.33056375525909j)
43.652999999988964,(-9.105050537020581+64.32901992397277j)
43.65399999998896,(-9.104871791007909+64.32747613988056j)
43.65499999998896,(-9.104693076894463+64.32593240296207j)
43.65599999998896,(-9.104514394700999+64.32438871319683j)
43.656999999988955,(-9.10433574444831+64.32284507056434j)
43.65799999998895,(-9.104157126157213+64.32130147504411j)
43.65899999998895,(-9.103978539848523+64.3197579266156j)
43.65999999998895,(-9.103799985543125+64.31821442525835j)
43.660999999988945,(-9.103621463261897+64.31667097095179j)
43.66199999998894,(-9.103442973025771+64.31512756367542j)
43.66299999998894,(-9.103264514855677+64.31358420340868j)
43.66399999998894,(-9.103086088772566+64.31204089013103j)
43.664999999988936,(-9.102907694797455+64.31049762382189j)
43.665999999988934,(-9.102729332951355+64.3089544044607j)
43.66699999998893,(-9.10255100325532+64.30741123202687j)
43.66799999998893,(-9.102372705730389+64.3058681064998j)
43.66899999998893,(-9.102194440397684+64.30432502785894j)
43.669999999988924,(-9.102016207278334+64.30278199608357j)
43.67099999998892,(-9.101838006393477+64.30123901115311j)
43.67199999998892,(-9.10165983776429+64.29969607304702j)
43.67299999998892,(-9.101481701411974+64.29815318174451j)
43.673999999988915,(-9.10130359735774+64.29661033722502j)
43.67499999998891,(-9.101125525622859+64.29506753946782j)
43.67599999998891,(-9.100947486228632+64.29352478845232j)
43.67699999998891,(-9.10076947919632+64.29198208415775j)
43.677999999988906,(-9.100591504547278+64.29043942656347j)
43.6789999999889,(-9.100413562302876+64.28889681564874j)
43.6799999999889,(-9.100235652484484+64.2873542513929j)
43.6809999999889,(-9.100057775113514+64.28581173377516j)
43.681999999988896,(-9.09987993021141+64.2842692627748j)
43.682999999988894,(-9.099702117799637+64.28272683837109j)
43.68399999998889,(-9.099524337899684+64.28118446054329j)
43.68499999998889,(-9.099346590533061+64.27964212927058j)
43.68599999998889,(-9.099168875721318+64.27809984453224j)
43.686999999988885,(-9.098991193486045+64.27655760630742j)
43.68799999998888,(-9.098813543848813+64.27501541457536j)
43.68899999998888,(-9.098635926831262+64.27347326931529j)
43.68999999998888,(-9.09845834245504+64.27193117050633j)
43.690999999988875,(-9.09828079074182+64.27038911812771j)
43.69199999998887,(-9.098103271713322+64.26884711215855j)
43.69299999998887,(-9.097925785391253+64.26730515257803j)
43.69399999998887,(-9.097748331797405+64.26576323936523j)
43.694999999988866,(-9.09757091095355+64.26422137249935j)
43.695999999988864,(-9.097393522881484+64.26267955195947j)
43.69699999998886,(-9.097216167603067+64.26113777772473j)
43.69799999998886,(-9.097038845140169+64.25959604977422j)
43.69899999998886,(-9.096861555514671+64.25805436808703j)
43.699999999988854,(-9.096684298748508+64.25651273264225j)
43.70099999998885,(-9.096507074863617+64.25497114341893j)
43.70199999998885,(-9.096329883881982+64.25342960039612j)
43.70299999998885,(-9.096152725825593+64.25188810355289j)
43.703999999988845,(-9.095975600716505+64.2503466528683j)
43.70499999998884,(-9.095798508576758+64.24880524832135j)
43.70599999998884,(-9.095621449428442+64.24726388989107j)
43.70699999998884,(-9.095444423293683+64.24572257755642j)
43.707999999988836,(-9.09526743019459+64.24418131129647j)
43.70899999998883,(-9.095090470153353+64.2426400910902j)
43.70999999998883,(-9.094913543192186+64.2410989169165j)
43.71099999998883,(-9.094736649333276+64.23955778875447j)
43.71199999998883,(-9.094559788598898+64.23801670658295j)
43.712999999988824,(-9.094382961011323+64.23647567038095j)
43.71399999998882,(-9.094206166592853+64.2349346801274j)
43.71499999998882,(-9.094029405365825+64.23339373580119j)
43.71599999998882,(-9.093852677352597+64.2318528373813j)
43.716999999988815,(-9.093675982575585+64.23031198484652j)
43.71799999998881,(-9.093499321057173+64.22877117817585j)
43.71899999998881,(-9.09332269281982+64.22723041734815j)
43.71999999998881,(-9.093146097886002+64.22568970234231j)
43.720999999988805,(-9.092969536278222+64.22414903313714j)
43.7219999999888,(-9.092793008019017+64.22260840971153j)
43.7229999999888,(-9.092616513130908+64.22106783204427j)
43.7239999999888,(-9.092440051636517+64.21952730011424j)
43.724999999988796,(-9.092263623558459+64.21798681390027j)
43.725999999988794,(-9.092087228919357+64.21644637338117j)
43.72699999998879,(-9.091910867741888+64.21490597853573j)
43.72799999998879,(-9.091734540048757+64.21336562934273j)
43.72899999998879,(-9.091558245862693+64.21182532578092j)
43.729999999988785,(-9.091381985206425+64.21028506782913j)
43.73099999998878,(-9.091205758102781+64.20874485546611j)
43.73199999998878,(-9.091029564574542+64.20720468867053j)
43.73299999998878,(-9.090853404644559+64.20566456742124j)
43.733999999988775,(-9.090677278335694+64.2041244916969j)
43.73499999998877,(-9.090501185670853+64.20258446147626j)
43.73599999998877,(-9.090325126672964+64.20104447673798j)
43.73699999998877,(-9.090149101364975+64.19950453746077j)
43.737999999988766,(-9.089973109769872+64.19796464362334j)
43.73899999998876,(-9.08979715191067+64.1964247952044j)
43.73999999998876,(-9.089621227810401+64.19488499218251j)
43.74099999998876,(-9.089445337492153+64.19334523453642j)
43.74199999998876,(-9.089269480979011+64.1918055222447j)
43.742999999988754,(-9.089093658294118+64.19026585528601j)
43.74399999998875,(-9.08891786946061+64.18872623363902j)
43.74499999998875,(-9.088742114501688+64.18718665728225j)
43.74599999998875,(-9.088566393440564+64.18564712619441j)
43.746999999988745,(-9.08839070630048+64.18410764035399j)
43.74799999998874,(-9.088215053104717+64.18256819973962j)
43.74899999998874,(-9.088039433876549+64.18102880432986j)
43.74999999998874,(-9.087863848639355+64.17948945410323j)
43.750999999988736,(-9.08768829741645+64.17795014903838j)
43.75199999998873,(-9.08751278023126+64.17641088911378j)
43.75299999998873,(-9.087337297107176+64.17487167430794j)
43.75399999998873,(-9.08716184806767+64.17333250459941j)
43.754999999988726,(-9.086986433136193+64.17179337996669j)
43.755999999988724,(-9.086811052336285+64.17025430038824j)
43.75699999998872,(-9.08663570569145+64.16871526584256j)
43.75799999998872,(-9.086460393225277+64.1671762763082j)
43.75899999998872,(-9.086285114961361+64.1656373317635j)
43.759999999988715,(-9.086109870923313+64.16409843218702j)
43.76099999998871,(-9.08593466113481+64.16255957755713j)
43.76199999998871,(-9.085759485619512+64.16102076785228j)
43.76299999998871,(-9.08558434440115+64.15948200305091j)
43.763999999988705,(-9.085409237503473+64.15794328313139j)
43.7649999999887,(-9.08523416495024+64.15640460807221j)
43.7659999999887,(-9.085059126765268+64.15486597785164j)
43.7669999999887,(-9.084884122972381+64.15332739244813j)
43.767999999988696,(-9.084709153595456+64.15178885184008j)
43.768999999988694,(-9.084534218658378+64.15025035600573j)
43.76999999998869,(-9.084359318185074+64.14871190492354j)
43.77099999998869,(-9.084184452199498+64.14717349857175j)
43.77199999998869,(-9.084009620725613+64.14563513692877j)
43.772999999988684,(-9.083834823787475+64.14409681997287j)
43.77399999998868,(-9.083660061409098+64.14255854768237j)
43.77499999998868,(-9.083485333614579+64.14102032003558j)
43.77599999998868,(-9.083310640428+64.13948213701073j)
43.776999999988675,(-9.08313598187351+64.1379439985861j)
43.77799999998867,(-9.082961357975273+64.13640590473997j)
43.77899999998867,(-9.082786768757488+64.13486785545065j)
43.77999999998867,(-9.082612214244367+64.13332985069624j)
43.780999999988666,(-9.082437694460188+64.13179189045509j)
43.78199999998866,(-9.082263209429223+64.13025397470537j)
43.78299999998866,(-9.082088759175814+64.12871610342529j)
43.78399999998866,(-9.081914343724273+64.12717827659304j)
43.784999999988656,(-9.081739963099023+64.1256404941868j)
43.785999999988654,(-9.081565617324442+64.12410275618475j)
43.78699999998865,(-9.081391306424983+64.12256506256512j)
43.78799999998865,(-9.081217030425123+64.12102741330595j)
43.78899999998865,(-9.081042789349345+64.11948980838545j)
43.789999999988645,(-9.080868583222216+64.11795224778174j)
43.79099999998864,(-9.080694412068269+64.11641473147293j)
43.79199999998864,(-9.080520275912118+64.11487725943716j)
43.79299999998864,(-9.08034617477838+64.11333983165247j)
43.793999999988635,(-9.080172108691734+64.111802448097j)
43.79499999998863,(-9.079998077676857+64.1102651087488j)
43.79599999998863,(-9.079824081758462+64.10872781358597j)
43.79699999998863,(-9.079650120961304+64.10719056258652j)
43.797999999988626,(-9.079476195310164+64.10565335572855j)
43.798999999988624,(-9.079302304829854+64.10411619299005j)
43.79999999998862,(-9.079128449545246+64.10257907434905j)
43.80099999998862,(-9.078954629481178+64.10104199978358j)
43.80199999998862,(-9.078780844662587+64.09950496927162j)
43.802999999988614,(-9.07860709511441+64.0979679827912j)
43.80399999998861,(-9.078433380861611+64.09643104032021j)
43.80499999998861,(-9.078259701929186+64.09489414183673j)
43.80599999998861,(-9.078086058342185+64.09335728731864j)
43.806999999988605,(-9.077912450125663+64.09182047674392j)
43.8079999999886,(-9.07773887730474+64.09028371009052j)
43.8089999999886,(-9.077565339904506+64.08874698733634j)
43.8099999999886,(-9.077391837950168+64.08721030845929j)
43.810999999988596,(-9.07721837146688+64.08567367343731j)
43.81199999998859,(-9.077044940479903+64.08413708224823j)
43.81299999998859,(-9.076871545014463+64.08260053487001j)
43.81399999998859,(-9.07669818509587+64.08106403128042j)
43.814999999988586,(-9.076524860749444+64.07952757145745j)
43.815999999988584,(-9.076351572000537+64.07799115537884j)
43.81699999998858,(-9.076178318874522+64.07645478302248j)
43.81799999998858,(-9.07600510139682+64.07491845436617j)
43.81899999998858,(-9.075831919592916+64.07338216938774j)
43.819999999988575,(-9.075658773488243+64.07184592806503j)
43.82099999998857,(-9.075485663108354+64.07030973037578j)
43.82199999998857,(-9.075312588478777+64.06877357629779j)
43.82299999998857,(-9.07513954962509+64.06723746580884j)
43.823999999988565,(-9.074966546572918+64.0657013988867j)
43.82499999998856,(-9.07479357934789+64.06416537550908j)
43.82599999998856,(-9.074620647975708+64.06262939565374j)
43.82699999998856,(-9.074447752482055+64.06109345929848j)
43.827999999988556,(-9.074274892892687+64.05955756642089j)
43.828999999988554,(-9.074102069233378+64.05802171699878j)
43.82999999998855,(-9.073929281529935+64.0564859110098j)
43.83099999998855,(-9.0737565298082+64.05495014843164j)
43.83199999998855,(-9.073583814094043+64.05341442924195j)
43.832999999988544,(-9.07341113441338+64.0518787534184j)
43.83399999998854,(-9.073238490792143+64.05034312093873j)
43.83499999998854,(-9.073065883256302+64.04880753178047j)
43.83599999998854,(-9.072893311831873+64.04727198592126j)
43.836999999988535,(-9.072720776544887+64.04573648333883j)
43.83799999998853,(-9.072548277421419+64.04420102401063j)
43.83899999998853,(-9.07237581448757+64.04266560791434j)
43.83999999998853,(-9.072203387769484+64.04113023502755j)
43.840999999988526,(-9.07203099729332+64.03959490532782j)
43.84199999998852,(-9.071858643085307+64.03805961879273j)
43.84299999998852,(-9.071686325171662+64.03652437539982j)
43.84399999998852,(-9.071514043578661+64.03498917512661j)
43.84499999998852,(-9.071341798332622+64.03345401795066j)
43.845999999988514,(-9.071169589459863+64.03191890384944j)
43.84699999998851,(-9.070997416986769+64.0303838328005j)
43.84799999998851,(-9.070825280939752+64.02884880478136j)
43.84899999998851,(-9.070653181345243+64.02731381976946j)
43.849999999988505,(-9.070481118229711+64.02577887774233j)
43.8509999999885,(-9.070309091619665+64.02424397867735j)
43.8519999999885,(-9.070137101541654+64.02270912255203j)
43.8529999999885,(-9.069965148022256+64.02117430934379j)
43.853999999988496,(-9.06979323108806+64.01963953903007j)
43.85499999998849,(-9.069621350765733+64.01810481158833j)
43.85599999998849,(-9.06944950708193+64.01657012699587j)
43.85699999998849,(-9.069277700063381+64.01503548523019j)
43.857999999988486,(-9.069105929736809+64.01350088626864j)
43.858999999988484,(-9.06893419612903+64.01196633008861j)
43.85999999998848,(-9.068762499266818+64.01043181666739j)
43.86099999998848,(-9.068590839177029+64.00889734598245j)
43.86199999998848,(-9.068419215886564+64.00736291801104j)
43.862999999988475,(-9.068247629422315+64.00582853273053j)
43.86399999998847,(-9.068076079811261+64.00429419011824j)
43.86499999998847,(-9.06790456708037+64.00275989015145j)
43.86599999998847,(-9.067733091256653+64.00122563280749j)
43.866999999988465,(-9.06756165236718+63.99969141806363j)
43.86799999998846,(-9.067390250439045+63.998157245897104j)
43.86899999998846,(-9.06721888549935+63.99662311628526j)
43.86999999998846,(-9.067047557575268+63.99508902920528j)
43.870999999988456,(-9.066876266693987+63.99355498463445j)
43.871999999988454,(-9.066705012882744+63.99202098254996j)
43.87299999998845,(-9.066533796168782+63.99048702292906j)
43.87399999998845,(-9.066362616579434+63.98895310574893j)
43.87499999998845,(-9.066191474142002+63.987419230986795j)
43.875999999988444,(-9.066020368883851+63.98588539861981j)
43.87699999998844,(-9.065849300832411+63.984351608625175j)
43.87799999998844,(-9.065678270015104+63.98281786098005j)
43.87899999998844,(-9.065507276459408+63.98128415566155j)
43.879999999988435,(-9.065336320192817+63.97975049264684j)
43.88099999998843,(-9.065165401242888+63.97821687191306j)
43.88199999998843,(-9.0649945196372+63.97668329343735j)
43.88299999998843,(-9.064823675403366+63.97514975719675j)
43.883999999988426,(-9.064652868569038+63.973616263168374j)
43.88499999998842,(-9.064482099161898+63.97208281132934j)
43.88599999998842,(-9.064311367209669+63.9705494016567j)
43.88699999998842,(-9.064140672740095+63.96901603412751j)
43.887999999988416,(-9.063970015780997+63.96748270871883j)
43.888999999988414,(-9.06379939636018+63.96594942540766j)
43.88999999998841,(-9.063628814505513+63.9644161841711j)
43.89099999998841,(-9.063458270244903+63.962882984986095j)
43.89199999998841,(-9.063287763606278+63.96134982782971j)
43.892999999988405,(-9.063117294617607+63.959816712678894j)
43.8939999999884,(-9.062946863306898+63.95828363951064j)
43.8949999999884,(-9.062776469702207+63.95675060830191j)
43.8959999999884,(-9.062606113831608+63.95521761902972j)
43.896999999988395,(-9.062435795723193+63.953684671670956j)
43.89799999998839,(-9.062265515405155+63.95215176620257j)
43.89899999998839,(-9.062095272905653+63.9506189026015j)
43.89999999998839,(-9.061925068252911+63.94908608084462j)
43.900999999988386,(-9.061754901475206+63.94755330090888j)
43.901999999988384,(-9.061584772600824+63.94602056277119j)
43.90299999998838,(-9.061414681658109+63.94448786640837j)
43.90399999998838,(-9.061244628675412+63.94295521179729j)
43.90499999998838,(-9.061074613681162+63.94142259891486j)
43.905999999988374,(-9.060904636703786+63.93989002773792j)
43.90699999998837,(-9.060734697771775+63.93835749824324j)
43.90799999998837,(-9.060564796913644+63.93682501040771j)
43.90899999998837,(-9.060394934157937+63.93529256420815j)
43.909999999988365,(-9.06022510953325+63.93376015962129j)
43.91099999998836,(-9.06005532306821+63.93222779662397j)
43.91199999998836,(-9.059885574791489+63.93069547519293j)
43.91299999998836,(-9.05971586473177+63.929163195305016j)
43.913999999988356,(-9.059546192917805+63.92763095693692j)
43.91499999998835,(-9.059376559378366+63.92609876006539j)
43.91599999998835,(-9.059206964142264+63.924566604667156j)
43.91699999998835,(-9.059037407238353+63.92303449071898j)
43.917999999988346,(-9.058867888695525+63.921502418197555j)
43.918999999988344,(-9.0586984085427+63.91997038707954j)
43.91999999998834,(-9.058528966808813+63.91843839734164j)
43.92099999998834,(-9.058359563522906+63.91690644896058j)
43.92199999998834,(-9.058190198713989+63.91537454191293j)
43.922999999988335,(-9.05802087241114+63.913842676175435j)
43.92399999998833,(-9.057851584643483+63.9123108517247j)
43.92499999998833,(-9.057682335440148+63.910779068537344j)
43.92599999998833,(-9.05751312483034+63.90924732659002j)
43.926999999988325,(-9.057343952843278+63.9077156258593j)
43.92799999998832,(-9.057174819508218+63.906183966321784j)
43.92899999998832,(-9.05700572485447+63.90465234795406j)
43.92999999998832,(-9.056836668911357+63.90312077073273j)
43.930999999988316,(-9.05666765170827+63.90158923463431j)
43.931999999988314,(-9.056498673274632+63.90005773963536j)
43.93299999998831,(-9.056329733639881+63.898526285712464j)
43.93399999998831,(-9.056160832833505+63.89699487284211j)
43.93499999998831,(-9.05599197088504+63.8954635010008j)
43.935999999988304,(-9.055823147824054+63.89393217016506j)
43.9369999999883,(-9.055654363680151+63.892400880311406j)
43.9379999999883,(-9.055485618482978+63.89086963141628j)
43.9389999999883,(-9.055316912262217+63.88933842345614j)
43.939999999988295,(-9.055148245047585+63.88780725640749j)
43.94099999998829,(-9.054979616868827+63.886276130246785j)
43.94199999998829,(-9.054811027755777+63.884745044950435j)
43.94299999998829,(-9.054642477738248+63.88321400049482j)
43.943999999988286,(-9.054473966846126+63.881682996856426j)
43.94499999998828,(-9.054305495109322+63.88015203401163j)
43.94599999998828,(-9.054137062557782+63.87862111193678j)
43.94699999998828,(-9.053968669221497+63.877090230608324j)
43.947999999988276,(-9.053800315130514+63.87555939000258j)
43.948999999988274,(-9.053632000314888+63.874028590095904j)
43.94999999998827,(-9.05346372480474+63.872497830864695j)
43.95099999998827,(-9.053295488630217+63.87096711228519j)
43.95199999998827,(-9.053127291821491+63.8694364343338j)
43.952999999988265,(-9.052959134408804+63.8679057969868j)
43.95399999998826,(-9.052791016422422+63.86637520022047j)
43.95499999998826,(-9.05262293789265+63.86484464401111j)
43.95599999998826,(-9.052454898849826+63.86331412833501j)
43.956999999988255,(-9.052286899324342+63.861783653168416j)
43.95799999998825,(-9.052118939346627+63.86025321848759j)
43.95899999998825,(-9.05195101894713+63.85872282426874j)
43.95999999998825,(-9.051783138156365+63.85719247048813j)
43.960999999988246,(-9.051615297004874+63.85566215712199j)
43.961999999988244,(-9.051447495523224+63.854131884146504j)
43.96299999998824,(-9.051279733742062+63.85260165153783j)
43.96399999998824,(-9.051112011692043+63.8510714592722j)
43.96499999998824,(-9.050944329403864+63.84954130732579j)
43.965999999988234,(-9.050776686908268+63.84801119567472j)
43.96699999998823,(-9.050609084236056+63.84648112429517j)
43.96799999998823,(-9.050441521418028+63.84495109316324j)
43.96899999998823,(-9.050273998485036+63.843421102255114j)
43.969999999988225,(-9.050106515468014+63.84189115154685j)
43.97099999998822,(-9.04993907239791+63.840361241014534j)
43.97199999998822,(-9.049771669305676+63.83883137063436j)
43.97299999998822,(-9.049604306222363+63.8373015403823j)
43.973999999988216,(-9.049436983179021+63.83577175023445j)
43.97499999998821,(-9.049269700206757+63.83424200016686j)
43.97599999998821,(-9.049102457336726+63.832712290155634j)
43.97699999998821,(-9.048935254600103+63.83118262017671j)
43.97799999998821,(-9.048768092028128+63.82965299020618j)
43.978999999988204,(-9.048600969652062+63.82812340022008j)
43.9799999999882,(-9.048433887503238+63.82659385019428j)
43.9809999999882,(-9.048266845612956+63.82506434010487j)
43.9819999999882,(-9.048099844012654+63.82353486992783j)
43.982999999988195,(-9.047932882733743+63.82200543963902j)
43.98399999998819,(-9.047765961807702+63.820476049214506j)
43.98499999998819,(-9.047599081266052+63.818946698630185j)
43.98599999998819,(-9.047432241140331+63.81741738786195j)
43.986999999988186,(-9.04726544146215+63.815888116885766j)
43.98799999998818,(-9.047098682263144+63.814358885677514j)
43.98899999998818,(-9.046931963574995+63.812829694213114j)
43.98999999998818,(-9.046765285429432+63.811300542468416j)
43.990999999988176,(-9.0465986478582+63.809771430419296j)
43.991999999988174,(-9.046432050893127+63.80824235804162j)
43.99299999998817,(-9.046265494566027+63.806713325311215j)
43.99399999998817,(-9.046098978908828+63.80518433220398j)
43.99499999998817,(-9.045932503953425+63.80365537869565j)
43.995999999988165,(-9.045766069731819+63.80212646476209j)
43.99699999998816,(-9.045599676275994+63.800597590379056j)
43.99799999998816,(-9.045433323618038+63.79906875552241j)
43.99899999998816,(-9.045267011790026+63.79753996016787j)
43.999999999988155,(-9.0451007408241+63.796011204291226j)
44.00099999998815,(-9.044934510752455+63.79448248786824j)
44.00199999998815,(-9.044768321607298+63.79295381087459j)
44.00299999998815,(-9.04460217342091+63.79142517328609j)
44.003999999988146,(-9.044436066225602+63.78989657507841j)
44.004999999988144,(-9.044270000053716+63.78836801622727j)
44.00599999998814,(-9.044103974937643+63.78683949670837j)
44.00699999998814,(-9.043937990909832+63.78531101649736j)
44.00799999998814,(-9.043772048002753+63.783782575569965j)
44.008999999988134,(-9.043606146248933+63.78225417390181j)
44.00999999998813,(-9.043440285680937+63.780725811468564j)
44.01099999998813,(-9.043274466331367+63.77919748824585j)
44.01199999998813,(-9.043108688232891+63.777669204209325j)
44.012999999988125,(-9.042942951418162+63.77614095933452j)
44.01399999998812,(-9.04277725591998+63.77461275359711j)
44.01499999998812,(-9.04261160177107+63.7730845869727j)
44.01599999998812,(-9.042445989004264+63.771556459436816j)
44.016999999988116,(-9.04228041765245+63.77002837096504j)
44.01799999998811,(-9.042114887748522+63.76850032153291j)
44.01899999998811,(-9.041949399325427+63.76697231111603j)
44.01999999998811,(-9.04178395241619+63.76544433968989j)
44.020999999988106,(-9.041618547053808+63.76391640723001j)
44.021999999988104,(-9.041453183271395+63.76238851371189j)
44.0229999999881,(-9.041287861102061+63.760860659111046j)
44.0239999999881,(-9.041122580579005+63.759332843402966j)
44.0249999999881,(-9.040957341735398+63.7578050665631j)
44.025999999988095,(-9.040792144604522+63.756277328566945j)
44.02699999998809,(-9.04062698921968+63.75474962938993j)
44.02799999998809,(-9.04046187561422+63.75322196900749j)
44.02899999998809,(-9.040296803821523+63.75169434739505j)
